dataset,strategy,labeled_samples,accuracy_mean,accuracy_std,n_trials
ionosphere,Random,105,0.9319148936170214,0.022118469392543524,20
ionosphere,Random,106,0.9354609929078015,0.020178192207873626,20
ionosphere,Random,107,0.9347517730496454,0.021536302255780102,20
ionosphere,Random,108,0.9347517730496454,0.021536302255780102,20
ionosphere,Random,109,0.9354609929078015,0.020438903175923947,20
ionosphere,Random,110,0.9354609929078015,0.020438903175923947,20
ionosphere,Random,111,0.9354609929078015,0.020438903175923947,20
ionosphere,Random,112,0.9361702127659575,0.019524743308132912,20
ionosphere,Random,113,0.9361702127659575,0.019524743308132912,20
ionosphere,Random,114,0.9368794326241134,0.019099794547331718,20
ionosphere,Random,115,0.9368794326241134,0.019099794547331718,20
ionosphere,Random,116,0.9347517730496454,0.018350489033524195,20
ionosphere,Random,117,0.9354609929078015,0.018249224229527572,20
ionosphere,Random,118,0.9354609929078015,0.018249224229527572,20
ionosphere,Random,119,0.9397163120567376,0.022603866901385116,20
ionosphere,Random,120,0.9418439716312056,0.021289034562314374,20
ionosphere,Random,121,0.9411347517730496,0.02033501989504886,20
ionosphere,Random,122,0.9411347517730496,0.01783841735748753,20
ionosphere,Random,123,0.9397163120567376,0.01932029010019788,20
ionosphere,Random,124,0.9361702127659575,0.01952474330813293,20
ionosphere,Random,125,0.9354609929078015,0.020178192207873633,20
ionosphere,Random,126,0.9361702127659575,0.01952474330813293,20
ionosphere,Random,127,0.9361702127659575,0.01869351851519063,20
ionosphere,Random,128,0.9340425531914894,0.018422480243814012,20
ionosphere,Random,129,0.9347517730496454,0.018350489033524202,20
ionosphere,Random,130,0.9333333333333333,0.019847488202711303,20
ionosphere,Random,131,0.9347517730496454,0.018350489033524195,20
ionosphere,Random,132,0.9368794326241134,0.01991406835684233,20
ionosphere,Random,133,0.9368794326241134,0.01937502190985046,20
ionosphere,Random,134,0.9354609929078015,0.02095059444380037,20
ionosphere,Random,135,0.9354609929078015,0.021201809587992726,20
ionosphere,Random,136,0.9354609929078015,0.021201809587992726,20
ionosphere,Random,137,0.9375886524822695,0.020006908339643706,20
ionosphere,Random,138,0.9375886524822695,0.019740492877686804,20
ionosphere,Random,139,0.9375886524822695,0.020006908339643713,20
ionosphere,Random,140,0.9382978723404255,0.01953829745298516,20
ionosphere,Random,141,0.9382978723404255,0.01953829745298516,20
ionosphere,Random,142,0.9411347517730496,0.01953829745298515,20
ionosphere,Random,143,0.9418439716312056,0.020006908339643706,20
ionosphere,Random,144,0.9439716312056738,0.017357022158448407,20
ionosphere,Random,145,0.9425531914893617,0.017956749781702513,20
ionosphere,Random,146,0.9432624113475179,0.017523993421882048,20
ionosphere,Random,147,0.9439716312056738,0.017049249131617688,20
ionosphere,Random,148,0.9439716312056738,0.017049249131617684,20
ionosphere,Random,149,0.9432624113475179,0.017823570565604057,20
ionosphere,Random,150,0.9425531914893617,0.01882054275235919,20
ionosphere,Random,151,0.9432624113475179,0.01811819499740438,20
ionosphere,Random,152,0.9425531914893617,0.01824922422952755,20
ionosphere,Random,153,0.9425531914893617,0.01824922422952755,20
ionosphere,Random,154,0.9425531914893617,0.01824922422952755,20
ionosphere,Random,155,0.9425531914893617,0.019099794547331708,20
ionosphere,Random,156,0.9418439716312056,0.019196572989473887,20
ionosphere,Random,157,0.9418439716312056,0.019196572989473887,20
ionosphere,Random,158,0.9418439716312056,0.019196572989473887,20
ionosphere,Random,159,0.9411347517730496,0.01953829745298516,20
ionosphere,Random,160,0.9418439716312056,0.0189187497547617,20
ionosphere,Random,161,0.9404255319148935,0.01788288377635016,20
ionosphere,Random,162,0.9404255319148935,0.01788288377635016,20
ionosphere,Random,163,0.9397163120567376,0.018191105533424706,20
ionosphere,Random,164,0.9390070921985816,0.0175843171576705,20
ionosphere,Random,165,0.9390070921985816,0.0175843171576705,20
ionosphere,Random,166,0.9390070921985816,0.0175843171576705,20
ionosphere,Random,167,0.9404255319148935,0.018750079971273575,20
ionosphere,Random,168,0.9425531914893617,0.016735817090750733,20
ionosphere,Random,169,0.9411347517730496,0.017234572501402742,20
ionosphere,Random,170,0.9418439716312056,0.01684618165890953,20
ionosphere,Random,171,0.9418439716312056,0.01684618165890953,20
ionosphere,Random,172,0.9418439716312056,0.017764059312434383,20
ionosphere,Random,173,0.9432624113475179,0.017823570565604043,20
ionosphere,Random,174,0.9432624113475179,0.017823570565604043,20
ionosphere,Random,175,0.9425531914893617,0.016416401902918973,20
ionosphere,Random,176,0.9418439716312056,0.01746346131208772,20
ionosphere,Random,177,0.9425531914893617,0.017049249131617684,20
ionosphere,Random,178,0.9425531914893617,0.017049249131617684,20
ionosphere,Random,179,0.9425531914893617,0.017049249131617684,20
ionosphere,Random,180,0.9425531914893617,0.017049249131617684,20
ionosphere,Random,181,0.9432624113475179,0.01840810452547659,20
ionosphere,Random,182,0.9439716312056738,0.018537084647713024,20
ionosphere,Random,183,0.9432624113475179,0.01897463983148762,20
ionosphere,Random,184,0.9425531914893617,0.019646393976098686,20
ionosphere,Random,185,0.9418439716312056,0.018350489033524185,20
ionosphere,Random,186,0.9418439716312056,0.018350489033524185,20
ionosphere,Random,187,0.9411347517730496,0.019538297452985163,20
ionosphere,Random,188,0.9418439716312056,0.019470432373142103,20
ionosphere,Random,189,0.9411347517730496,0.02007295971886385,20
ionosphere,Random,190,0.9411347517730496,0.02007295971886385,20
ionosphere,Random,191,0.9411347517730496,0.02007295971886385,20
ionosphere,Random,192,0.9411347517730496,0.02007295971886385,20
ionosphere,Random,193,0.9439716312056738,0.01641640190291898,20
ionosphere,Random,194,0.9453900709219859,0.015958483645963945,20
ionosphere,Random,195,0.9446808510638298,0.01652889936529585,20
ionosphere,Random,196,0.9453900709219859,0.016608788179524214,20
ionosphere,Random,197,0.9453900709219859,0.016608788179524214,20
ionosphere,Random,198,0.9460992907801419,0.015673936211434956,20
ionosphere,Random,199,0.9475177304964539,0.016008172869413737,20
ionosphere,Random,200,0.9475177304964539,0.01600817286941373,20
ionosphere,Random,201,0.9475177304964539,0.01600817286941373,20
ionosphere,Random,202,0.948936170212766,0.017764059312434376,20
ionosphere,Random,203,0.948936170212766,0.017764059312434376,20
ionosphere,Random,204,0.948936170212766,0.017764059312434376,20
ionosphere,Random,205,0.950354609929078,0.015941886154582,20
ionosphere,Random,206,0.949645390070922,0.01673581709075072,20
ionosphere,Random,207,0.949645390070922,0.01673581709075072,20
ionosphere,Random,208,0.949645390070922,0.01673581709075072,20
ionosphere,Random,209,0.948936170212766,0.017764059312434376,20
ionosphere,Random,210,0.948936170212766,0.017764059312434376,20
ionosphere,Uncertainty Sampling (US),20,0.8312056737588651,0.06325538155004203,40
ionosphere,Uncertainty Sampling (US),21,0.8439716312056739,0.07073990082757463,40
ionosphere,Uncertainty Sampling (US),22,0.851063829787234,0.058966931372024814,40
ionosphere,Uncertainty Sampling (US),23,0.8638297872340426,0.05025731516153991,40
ionosphere,Uncertainty Sampling (US),24,0.8702127659574469,0.04829429526605857,40
ionosphere,Uncertainty Sampling (US),25,0.871631205673759,0.04812307630823097,40
ionosphere,Uncertainty Sampling (US),26,0.871631205673759,0.040560737137006586,40
ionosphere,Uncertainty Sampling (US),27,0.8702127659574469,0.041640202775545115,40
ionosphere,Uncertainty Sampling (US),28,0.8843971631205674,0.043813547086598376,40
ionosphere,Uncertainty Sampling (US),29,0.8822695035460993,0.043948747191006186,40
ionosphere,Uncertainty Sampling (US),30,0.8907801418439716,0.04153476081779132,40
ionosphere,Uncertainty Sampling (US),31,0.8992907801418439,0.04148504833939302,40
ionosphere,Uncertainty Sampling (US),32,0.8971631205673759,0.04129184718443846,40
ionosphere,Uncertainty Sampling (US),33,0.902836879432624,0.04151612561421312,40
ionosphere,Uncertainty Sampling (US),34,0.9085106382978724,0.03187142176810497,40
ionosphere,Uncertainty Sampling (US),35,0.9163120567375886,0.020767380408895655,40
ionosphere,Uncertainty Sampling (US),36,0.9177304964539006,0.02785495733687405,40
ionosphere,Uncertainty Sampling (US),37,0.9205673758865249,0.028149726998969303,40
ionosphere,Uncertainty Sampling (US),38,0.925531914893617,0.02841422076738899,40
ionosphere,Uncertainty Sampling (US),39,0.9312056737588652,0.022032987659600118,40
ionosphere,Uncertainty Sampling (US),40,0.9283687943262411,0.017431558867651322,40
ionosphere,Uncertainty Sampling (US),41,0.9276595744680851,0.02266774136156752,40
ionosphere,Uncertainty Sampling (US),42,0.9347517730496454,0.021974373595503076,40
ionosphere,Uncertainty Sampling (US),43,0.9418439716312056,0.019748743867755623,40
ionosphere,Uncertainty Sampling (US),44,0.9404255319148935,0.01850813331907388,40
ionosphere,Uncertainty Sampling (US),45,0.9446808510638298,0.01662880246580925,40
ionosphere,Uncertainty Sampling (US),46,0.9453900709219859,0.01731277343717741,40
ionosphere,Uncertainty Sampling (US),47,0.9411347517730496,0.01731277343717742,40
ionosphere,Uncertainty Sampling (US),48,0.9397163120567376,0.02207976687926686,40
ionosphere,Uncertainty Sampling (US),49,0.9418439716312056,0.020264463642075486,40
ionosphere,Uncertainty Sampling (US),50,0.9418439716312056,0.020264463642075497,40
ionosphere,Uncertainty Sampling (US),51,0.9460992907801419,0.017942000908756764,40
ionosphere,Uncertainty Sampling (US),52,0.9439716312056738,0.01682924960328322,40
ionosphere,Uncertainty Sampling (US),53,0.9482269503546099,0.014383042568473052,40
ionosphere,Uncertainty Sampling (US),54,0.9446808510638298,0.018948864895661673,40
ionosphere,Uncertainty Sampling (US),55,0.951063829787234,0.016204568487399613,40
ionosphere,Uncertainty Sampling (US),56,0.951063829787234,0.018577686864891443,40
ionosphere,Uncertainty Sampling (US),57,0.949645390070922,0.01829788643741588,40
ionosphere,Uncertainty Sampling (US),58,0.9524822695035461,0.016706182141358678,40
ionosphere,Uncertainty Sampling (US),59,0.951063829787234,0.017133051198867075,40
ionosphere,Uncertainty Sampling (US),60,0.949645390070922,0.018297886437415884,40
ionosphere,Uncertainty Sampling (US),61,0.950354609929078,0.01759357937435579,40
ionosphere,Uncertainty Sampling (US),62,0.950354609929078,0.01900323764700945,40
ionosphere,Uncertainty Sampling (US),63,0.951063829787234,0.01801374050282659,40
ionosphere,Uncertainty Sampling (US),64,0.951063829787234,0.018013740502826614,40
ionosphere,Uncertainty Sampling (US),65,0.949645390070922,0.017725040076958486,40
ionosphere,Uncertainty Sampling (US),66,0.949645390070922,0.017725040076958486,40
ionosphere,Uncertainty Sampling (US),67,0.949645390070922,0.018577686864891443,40
ionosphere,Uncertainty Sampling (US),68,0.949645390070922,0.019657101870406212,40
ionosphere,Uncertainty Sampling (US),69,0.9475177304964539,0.0187848023713321,40
ionosphere,Uncertainty Sampling (US),70,0.9475177304964539,0.0187848023713321,40
ionosphere,Uncertainty Sampling (US),71,0.9475177304964539,0.017942000908756757,40
ionosphere,Uncertainty Sampling (US),72,0.9475177304964539,0.019591380851031917,40
ionosphere,Uncertainty Sampling (US),73,0.9460992907801419,0.020111136367618906,40
ionosphere,Uncertainty Sampling (US),74,0.948936170212766,0.018674626627074694,40
ionosphere,Uncertainty Sampling (US),75,0.9475177304964539,0.017942000908756757,40
ionosphere,Uncertainty Sampling (US),76,0.9460992907801419,0.018227265230506197,40
ionosphere,Uncertainty Sampling (US),77,0.9475177304964539,0.017942000908756757,40
ionosphere,Uncertainty Sampling (US),78,0.946808510638298,0.017372267679313328,40
ionosphere,Uncertainty Sampling (US),79,0.948936170212766,0.0172381168865305,40
ionosphere,Uncertainty Sampling (US),80,0.9482269503546099,0.01701218160359346,40
ionosphere,Uncertainty Sampling (US),81,0.9475177304964539,0.016752438387179963,40
ionosphere,Uncertainty Sampling (US),82,0.948936170212766,0.0172381168865305,40
ionosphere,Uncertainty Sampling (US),83,0.9475177304964539,0.017357413236512076,40
ionosphere,Uncertainty Sampling (US),84,0.9482269503546099,0.017608234586704814,40
ionosphere,Uncertainty Sampling (US),85,0.9482269503546099,0.019016806543880802,40
ionosphere,Uncertainty Sampling (US),86,0.948936170212766,0.019485766168688964,40
ionosphere,Uncertainty Sampling (US),87,0.951063829787234,0.01772504007695848,40
ionosphere,Uncertainty Sampling (US),88,0.950354609929078,0.01788440204130823,40
ionosphere,Uncertainty Sampling (US),89,0.95177304964539,0.01894886489566166,40
ionosphere,Uncertainty Sampling (US),90,0.951063829787234,0.020175164343576277,40
ionosphere,Uncertainty Sampling (US),91,0.950354609929078,0.02005976684217155,40
ionosphere,Uncertainty Sampling (US),92,0.9531914893617021,0.018227265230506186,40
ionosphere,Uncertainty Sampling (US),93,0.9531914893617021,0.01765212722128515,40
ionosphere,Uncertainty Sampling (US),94,0.95177304964539,0.01811369860944647,40
ionosphere,Uncertainty Sampling (US),95,0.95177304964539,0.01811369860944647,40
ionosphere,Uncertainty Sampling (US),96,0.9553191489361701,0.016394472256430193,40
ionosphere,Uncertainty Sampling (US),97,0.9539007092198581,0.015488346499267183,40
ionosphere,Uncertainty Sampling (US),98,0.9531914893617021,0.01675243838717995,40
ionosphere,Uncertainty Sampling (US),99,0.9539007092198581,0.017072723366479102,40
ionosphere,Uncertainty Sampling (US),100,0.9531914893617021,0.01675243838717995,40
ionosphere,Uncertainty Sampling (US),101,0.9531914893617021,0.01675243838717995,40
ionosphere,Uncertainty Sampling (US),102,0.9531914893617021,0.01675243838717995,40
ionosphere,Uncertainty Sampling (US),103,0.9524822695035461,0.017312773437177405,40
ionosphere,Uncertainty Sampling (US),104,0.9524822695035461,0.017312773437177405,40
ionosphere,Uncertainty Sampling (US),105,0.9524822695035461,0.017312773437177405,40
ionosphere,Uncertainty Sampling (US),106,0.9524822695035461,0.017312773437177405,40
ionosphere,Uncertainty Sampling (US),107,0.9531914893617021,0.016124781845639844,40
ionosphere,Uncertainty Sampling (US),108,0.9531914893617021,0.016124781845639844,40
ionosphere,Uncertainty Sampling (US),109,0.9524822695035461,0.018466275444187524,40
ionosphere,Uncertainty Sampling (US),110,0.9524822695035461,0.018466275444187524,40
ionosphere,Uncertainty Sampling (US),111,0.9546099290780141,0.017357413236512062,40
ionosphere,Uncertainty Sampling (US),112,0.9539007092198581,0.017072723366479112,40
ionosphere,Uncertainty Sampling (US),113,0.9531914893617021,0.017942000908756757,40
ionosphere,Uncertainty Sampling (US),114,0.9539007092198581,0.017072723366479112,40
ionosphere,Uncertainty Sampling (US),115,0.9539007092198581,0.017072723366479112,40
ionosphere,Uncertainty Sampling (US),116,0.9531914893617021,0.017942000908756757,40
ionosphere,Uncertainty Sampling (US),117,0.9539007092198581,0.01824141134457227,40
ionosphere,Uncertainty Sampling (US),118,0.9531914893617021,0.017942000908756757,40
ionosphere,Uncertainty Sampling (US),119,0.9539007092198581,0.01824141134457227,40
ionosphere,Uncertainty Sampling (US),120,0.9531914893617021,0.017942000908756757,40
ionosphere,Uncertainty Sampling (US),121,0.9531914893617021,0.017942000908756757,40
ionosphere,Uncertainty Sampling (US),122,0.9531914893617021,0.017942000908756757,40
ionosphere,Uncertainty Sampling (US),123,0.9539007092198581,0.01707272336647911,40
ionosphere,Uncertainty Sampling (US),124,0.9539007092198581,0.01707272336647911,40
ionosphere,Uncertainty Sampling (US),125,0.9531914893617021,0.017942000908756757,40
ionosphere,Uncertainty Sampling (US),126,0.95177304964539,0.018113698609446477,40
ionosphere,Uncertainty Sampling (US),127,0.9524822695035461,0.017312773437177395,40
ionosphere,Uncertainty Sampling (US),128,0.9531914893617021,0.017942000908756753,40
ionosphere,Uncertainty Sampling (US),129,0.9524822695035461,0.017312773437177395,40
ionosphere,Uncertainty Sampling (US),130,0.95177304964539,0.018113698609446477,40
ionosphere,Uncertainty Sampling (US),131,0.95177304964539,0.019748743867755613,40
ionosphere,Uncertainty Sampling (US),132,0.95177304964539,0.018113698609446477,40
ionosphere,Uncertainty Sampling (US),133,0.95177304964539,0.018113698609446477,40
ionosphere,Uncertainty Sampling (US),134,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),135,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),136,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),137,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),138,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),139,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),140,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),141,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),142,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),143,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),144,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),145,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),146,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),147,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),148,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),149,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),150,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),151,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),152,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),153,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),154,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),155,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),156,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),157,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),158,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),159,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),160,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),161,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),162,0.9524822695035461,0.018466275444187517,40
ionosphere,Uncertainty Sampling (US),163,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),164,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),165,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),166,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),167,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),168,0.9531914893617021,0.019057455268303682,40
ionosphere,Uncertainty Sampling (US),169,0.9539007092198581,0.0187985289368257,40
ionosphere,Uncertainty Sampling (US),170,0.951063829787234,0.01801374050282661,40
ionosphere,Uncertainty Sampling (US),171,0.951063829787234,0.01801374050282661,40
ionosphere,Uncertainty Sampling (US),172,0.951063829787234,0.01801374050282661,40
ionosphere,Uncertainty Sampling (US),173,0.951063829787234,0.01743155886765128,40
ionosphere,Uncertainty Sampling (US),174,0.951063829787234,0.01743155886765128,40
ionosphere,Uncertainty Sampling (US),175,0.951063829787234,0.01743155886765128,40
ionosphere,Uncertainty Sampling (US),176,0.951063829787234,0.01743155886765128,40
ionosphere,Uncertainty Sampling (US),177,0.951063829787234,0.01743155886765128,40
ionosphere,Uncertainty Sampling (US),178,0.951063829787234,0.01743155886765128,40
ionosphere,Uncertainty Sampling (US),179,0.951063829787234,0.01743155886765128,40
ionosphere,Uncertainty Sampling (US),180,0.951063829787234,0.01743155886765128,40
ionosphere,Uncertainty Sampling (US),181,0.950354609929078,0.017884402041308214,40
ionosphere,Uncertainty Sampling (US),182,0.950354609929078,0.017884402041308214,40
ionosphere,Uncertainty Sampling (US),183,0.950354609929078,0.017884402041308214,40
ionosphere,Uncertainty Sampling (US),184,0.950354609929078,0.017884402041308214,40
ionosphere,Uncertainty Sampling (US),185,0.950354609929078,0.017884402041308214,40
ionosphere,Uncertainty Sampling (US),186,0.950354609929078,0.017884402041308214,40
ionosphere,Uncertainty Sampling (US),187,0.950354609929078,0.017884402041308214,40
ionosphere,Uncertainty Sampling (US),188,0.948936170212766,0.01948576616868895,40
ionosphere,Uncertainty Sampling (US),189,0.948936170212766,0.01948576616868895,40
ionosphere,Uncertainty Sampling (US),190,0.949645390070922,0.018853335259930847,40
ionosphere,Uncertainty Sampling (US),191,0.949645390070922,0.018853335259930847,40
ionosphere,Uncertainty Sampling (US),192,0.949645390070922,0.018853335259930847,40
ionosphere,Uncertainty Sampling (US),193,0.949645390070922,0.018853335259930847,40
ionosphere,Uncertainty Sampling (US),194,0.949645390070922,0.018853335259930847,40
ionosphere,Uncertainty Sampling (US),195,0.949645390070922,0.018853335259930847,40
ionosphere,Uncertainty Sampling (US),196,0.949645390070922,0.018853335259930847,40
ionosphere,Uncertainty Sampling (US),197,0.949645390070922,0.018853335259930847,40
ionosphere,Uncertainty Sampling (US),198,0.949645390070922,0.018853335259930847,40
ionosphere,Uncertainty Sampling (US),199,0.948936170212766,0.01753483604049605,40
ionosphere,Uncertainty Sampling (US),200,0.948936170212766,0.01753483604049605,40
ionosphere,Uncertainty Sampling (US),201,0.948936170212766,0.01753483604049605,40
ionosphere,Uncertainty Sampling (US),202,0.948936170212766,0.01753483604049605,40
ionosphere,Uncertainty Sampling (US),203,0.948936170212766,0.01753483604049605,40
ionosphere,Uncertainty Sampling (US),204,0.948936170212766,0.01753483604049605,40
ionosphere,Uncertainty Sampling (US),205,0.948936170212766,0.01753483604049605,40
ionosphere,Uncertainty Sampling (US),206,0.948936170212766,0.01753483604049605,40
ionosphere,Uncertainty Sampling (US),207,0.948936170212766,0.01753483604049605,40
ionosphere,Uncertainty Sampling (US),208,0.948936170212766,0.01753483604049605,40
ionosphere,Uncertainty Sampling (US),209,0.948936170212766,0.01753483604049605,40
ionosphere,Uncertainty Sampling (US),210,0.948936170212766,0.01753483604049605,40
pol,BALD,20,0.7324985535994711,0.042311061785351683,48
pol,BALD,21,0.7450285147532855,0.04177915561308502,10
pol,BALD,22,0.7487974212744855,0.049861433746831454,10
pol,BALD,23,0.7528390776097198,0.04352928354864922,10
pol,BALD,24,0.7635755021076122,0.04025070885552368,10
pol,BALD,25,0.7665261591867096,0.045972372985370914,10
pol,BALD,26,0.7727002231589388,0.044441751649523194,10
pol,BALD,27,0.7806347632035706,0.040013388607242885,10
pol,BALD,28,0.7940986858418051,0.03289075314993537,10
pol,BALD,29,0.806273245722787,0.031267834478381724,10
pol,BALD,30,0.810711629060253,0.029684234318784062,10
pol,BALD,31,0.8114802876270767,0.024412854160534125,10
pol,BALD,32,0.8134143317629556,0.026833926120221355,10
pol,BALD,33,0.8135878998264319,0.028547148629387772,10
pol,BALD,34,0.812546491445574,0.030659569503207314,10
pol,BALD,35,0.827969253657327,0.03158579324238389,10
pol,BALD,36,0.8272749814034217,0.03126218637007356,10
pol,BALD,37,0.8311926605504587,0.02756046324570428,10
pol,BALD,38,0.8316885693032482,0.027666345909695425,10
pol,BALD,39,0.8356806347632035,0.03234198157054609,10
pol,BALD,40,0.8383337465906273,0.033514121917960014,10
pol,BALD,41,0.8415323580461195,0.03351665953517086,10
pol,BALD,42,0.8430696751797668,0.03215459376628855,10
pol,BALD,43,0.8474832630795934,0.03181800995155262,10
pol,BALD,44,0.8519464418546988,0.03249904336663249,10
pol,BALD,45,0.8545499628068436,0.03154281149219624,10
pol,BALD,46,0.8596826183982147,0.027346881065753906,10
pol,BALD,47,0.8598561864616909,0.03180520063644739,10
pol,BALD,48,0.8582692784527648,0.030930468480770665,10
pol,BALD,49,0.8600049590875279,0.03252315474784051,10
pol,BALD,50,0.8592610959583438,0.030958284172053194,10
pol,BALD,51,0.8601785271510043,0.033393736313449884,10
pol,BALD,52,0.8630300024795439,0.03184864334703667,10
pol,BALD,53,0.8645177287379122,0.0308920151607614,10
pol,BALD,54,0.8647160922390281,0.029140283598410536,10
pol,BALD,55,0.8675675675675676,0.028642862748410353,10
pol,BALD,56,0.8690304983882966,0.02434581460150929,10
pol,BALD,57,0.8677907265063229,0.023320838129175566,10
pol,BALD,58,0.8685593850731465,0.02297129245078817,10
pol,BALD,59,0.8702950657079098,0.023811496547943057,10
pol,BALD,60,0.8735680634763204,0.023343280055798665,10
pol,BALD,61,0.8777089015621126,0.025166466671954123,10
pol,BALD,62,0.878824696255889,0.025827767571293025,10
pol,BALD,63,0.8819985122737416,0.02349350815255509,10
pol,BALD,64,0.8832878750309943,0.020863248544608012,10
pol,BALD,65,0.8850979419786759,0.020444235548087247,10
pol,BALD,66,0.8846020332258865,0.018700136852780994,10
pol,BALD,67,0.881651376146789,0.01955997021038137,10
pol,BALD,68,0.8821968757748575,0.019519555488716825,10
pol,BALD,69,0.8837589883461444,0.019947206560220303,10
pol,BALD,70,0.8842301016612943,0.01933282815549361,10
pol,BALD,71,0.884577237788247,0.02243595124610946,10
pol,BALD,72,0.8880238036201339,0.021252902965948256,10
pol,BALD,73,0.8902058021324077,0.020923327393661182,10
pol,BALD,74,0.8914951648896603,0.01881884965153247,10
pol,BALD,75,0.8932308455244236,0.019725563287186176,10
pol,BALD,76,0.8933548227126209,0.018680857046681827,10
pol,BALD,77,0.8954624349119762,0.0178887240049947,10
pol,BALD,78,0.8969501611703447,0.018011268148356095,10
pol,BALD,79,0.8990329779320605,0.016149765116749856,10
pol,BALD,80,0.8989090007438632,0.01559379183227834,10
pol,BALD,81,0.9006942722539053,0.012359778848448777,10
pol,BALD,82,0.9007190676915448,0.012564217951497854,10
pol,BALD,83,0.9016612943218447,0.011979159259244908,10
pol,BALD,84,0.9041160426481527,0.011700393433624032,10
pol,BALD,85,0.9054549962806844,0.011041968873324716,10
pol,BALD,86,0.9059757004711134,0.010702518219318948,10
pol,BALD,87,0.9073394495412843,0.010418051634647126,10
pol,BALD,88,0.9093478799900818,0.00922162145799646,10
pol,BALD,89,0.9102405157451029,0.00967269284293102,10
pol,BALD,90,0.9118770146293083,0.010177345028913648,10
pol,BALD,91,0.9124721051326556,0.00949952591995675,10
pol,BALD,92,0.9123729233820977,0.0090865496684036,10
pol,BALD,93,0.9135631043887924,0.010014273950834417,10
pol,BALD,94,0.9133647408876767,0.009677070553780375,10
pol,BALD,95,0.9142325812050582,0.00954933794688049,10
pol,BALD,96,0.9152987850235557,0.010207505354653803,10
pol,BALD,97,0.9149020580213241,0.00990287273126379,10
pol,BALD,98,0.9152739895859161,0.009621744540138274,10
pol,BALD,99,0.9149516488966031,0.009163508753804584,10
pol,BALD,100,0.9157946937763451,0.009764212609623468,10
pol,BALD,101,0.9163401934044136,0.009267436485141063,10
pol,BALD,102,0.9172824200347136,0.009792157524123483,10
pol,BALD,103,0.9184230101661294,0.011555844480764733,10
pol,BALD,104,0.9193156459211504,0.010578224376183068,10
pol,BALD,105,0.9202826679890901,0.011552444855169975,10
pol,BALD,106,0.9205554178031242,0.011904220490409501,10
pol,BALD,107,0.9209273493677165,0.011461734073119461,10
pol,BALD,108,0.9228613935035954,0.011591524551924793,10
pol,BALD,109,0.9233325068187455,0.01205623885206005,10
pol,BALD,110,0.9234068931316639,0.011283331837709557,10
pol,BALD,111,0.9242747334490454,0.011512728159624983,10
pol,BALD,112,0.9243243243243244,0.009647092999761431,10
pol,BALD,113,0.9254401190181006,0.009712197047419227,10
pol,BALD,114,0.9259112323332508,0.010502785953123912,10
pol,BALD,115,0.9263079593354823,0.010313100522750796,10
pol,BALD,116,0.9276469129680139,0.009568883181694736,10
pol,BALD,117,0.9279196627820481,0.009203714048181672,10
pol,BALD,118,0.9292586164145797,0.007704827329071832,10
pol,BALD,119,0.9302008430448797,0.006888640859090444,10
pol,BALD,120,0.9300768658566824,0.007197798514613513,10
