dataset,strategy_code,strategy,seed,trial,n_labeled,accuracy,line_type
pol,google_us_margin,Uncertainty Sampling (US),1,1,78,0.8953632531614183,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,79,0.8978427969253657,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,80,0.8990825688073395,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,81,0.8998264319365237,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,82,0.9000743863129185,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,83,0.9030498388296554,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,84,0.9025539300768659,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,85,0.905281428217208,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,86,0.9047855194644185,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,87,0.9147036945202083,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,88,0.9144557401438136,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,89,0.9156955120257873,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,90,0.9129680138854451,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,91,0.9107364244978924,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,92,0.9104884701214977,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,93,0.9090007438631292,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,94,0.9092486982395239,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,95,0.9166873295313662,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,96,0.9171832382841557,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,97,0.9218943714356559,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,98,0.9201586908008926,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,99,0.9290850483511034,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,100,0.9156955120257873,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,101,0.9181750557897347,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,102,0.9196627820481031,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,103,0.9151996032729978,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,104,0.9166873295313662,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,105,0.9164393751549715,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,106,0.918918918918919,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,107,0.926605504587156,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,108,0.9221423258120506,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,109,0.9226382345648401,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,110,0.9194148276717085,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,111,0.9142077857674188,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,112,0.9181750557897347,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,113,0.9181750557897347,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,114,0.9147036945202083,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,115,0.9196627820481031,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,116,0.9223902801884454,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,117,0.9204066451772874,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,118,0.9213984626828664,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,119,0.9263575502107613,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,120,0.9273493677163402,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,121,0.9300768658566824,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,122,0.9313166377386561,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,123,0.9340441358789983,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,124,0.9325564096206298,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,125,0.9335482271262088,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,126,0.9333002727498141,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,127,0.9342920902553931,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,128,0.9355318621373667,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,129,0.9387552690304984,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,130,0.9367716340193405,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,131,0.9399950409124721,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,132,0.9404909496652616,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,133,0.9404909496652616,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,134,0.9397470865360774,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,135,0.9385073146541036,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,136,0.9399950409124721,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,137,0.9390032234068931,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,138,0.9402429952888669,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,139,0.9469377634515249,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,140,0.9471857178279197,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,141,0.9454500371931565,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,142,0.9456979915695513,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,143,0.9414827671708406,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,144,0.9434664021819985,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,145,0.9454500371931565,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,146,0.9461939003223407,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,147,0.9494173072154724,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,148,0.9509050334738408,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,149,0.9526407141086041,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,150,0.9531366228613936,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,151,0.9533845772377882,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,152,0.9551202578725515,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,153,0.9543763947433672,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,154,0.9543763947433672,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,155,0.9548723034961567,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,156,0.9561120753781305,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,157,0.9588395735184726,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,158,0.9573518472601041,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,159,0.9590875278948674,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,160,0.9573518472601041,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,161,0.9583436647656831,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,162,0.9585916191420779,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,163,0.9528886684849988,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,164,0.9533845772377882,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,165,0.9518968509794198,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,166,0.9511529878502356,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,167,0.9511529878502356,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,168,0.9506570790974461,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,169,0.9521448053558146,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,170,0.9511529878502356,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,171,0.9504091247210513,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,172,0.9514009422266303,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,173,0.9543763947433672,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,174,0.9548723034961567,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,175,0.9551202578725515,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,176,0.955616166625341,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,177,0.9551202578725515,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,178,0.955616166625341,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,179,0.9561120753781305,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,180,0.9516488966030251,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,181,0.9526407141086041,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,182,0.9531366228613936,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,183,0.9531366228613936,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,184,0.954624349119762,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,185,0.9543763947433672,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,186,0.9563600297545252,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,187,0.9573518472601041,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,188,0.9588395735184726,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,189,0.9575998016364989,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,190,0.9583436647656831,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,191,0.9568559385073147,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,192,0.95660798413092,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,193,0.9548723034961567,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,194,0.9551202578725515,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,195,0.9543763947433672,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,196,0.954624349119762,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,197,0.9561120753781305,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,198,0.95660798413092,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,199,0.9573518472601041,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,200,0.9590875278948674,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,201,0.9585916191420779,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,202,0.9590875278948674,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,203,0.9595834366476569,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,204,0.9593354822712621,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,205,0.9583436647656831,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,206,0.9561120753781305,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,207,0.9561120753781305,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,208,0.955616166625341,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,209,0.9543763947433672,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,210,0.953632531614183,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,211,0.955616166625341,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,212,0.9551202578725515,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,213,0.9558641210017357,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,214,0.95660798413092,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,215,0.9561120753781305,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,216,0.9573518472601041,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,217,0.9580957103892884,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,218,0.9583436647656831,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,219,0.9583436647656831,update
pol,google_us_margin,Uncertainty Sampling (US),1,1,220,0.9585916191420779,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,20,0.7143565583932556,init
pol,google_us_margin,Uncertainty Sampling (US),2,2,21,0.7069179271014133,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,22,0.6942722539052815,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,23,0.7069179271014133,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,24,0.7138606496404661,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,25,0.7455988098189933,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,26,0.7453508554425986,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,27,0.7398958591619142,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,28,0.748822216712125,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,29,0.7612199355318622,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,30,0.7582444830151253,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,31,0.766179023059757,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,32,0.7728737912224151,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,33,0.7775849243739152,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,34,0.7803124225142574,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,35,0.7862633275477312,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,36,0.788494916935284,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,37,0.7835358294073891,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,38,0.7966774113563104,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,39,0.8165137614678899,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,40,0.8189933052318373,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,41,0.8370939747086537,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,42,0.8373419290850483,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,43,0.8405653359781801,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,44,0.8442846516241012,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,45,0.8537069179271014,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,46,0.8626332754773122,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,47,0.8517232829159435,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,48,0.8564344160674436,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,49,0.8499876022811803,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,50,0.8653607736176544,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,51,0.8641210017356806,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,52,0.8656087279940491,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,53,0.8688321348871808,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,54,0.8623853211009175,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,55,0.8641210017356806,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,56,0.8648648648648649,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,57,0.8643689561120754,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,58,0.8693280436399703,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,59,0.8680882717579965,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,60,0.8745350855442598,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,61,0.8663525911232334,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,62,0.8690800892635755,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,63,0.8723034961567072,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,64,0.8755269030498388,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,65,0.8755269030498388,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,66,0.870567815521944,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,67,0.8760228118026283,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,68,0.8849491693528391,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,69,0.8926357550210762,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,70,0.8946193900322341,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,71,0.8970989337961816,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,72,0.8961071162906026,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,73,0.899578477560129,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,74,0.8978427969253657,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,75,0.8973468881725762,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,76,0.8973468881725762,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,77,0.8973468881725762,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,78,0.8978427969253657,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,79,0.8983387056781552,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,80,0.9010662038184974,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,81,0.9028018844532606,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,82,0.905281428217208,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,83,0.9065212000991818,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,84,0.9035457475824449,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,85,0.9047855194644185,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,86,0.9050334738408133,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,87,0.9045375650880239,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,88,0.9050334738408133,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,89,0.9045375650880239,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,90,0.9050334738408133,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,91,0.9055293825936028,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,92,0.9090007438631292,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,93,0.9137118770146293,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,94,0.916935283907761,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,95,0.9149516488966031,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,96,0.9181750557897347,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,97,0.9174311926605505,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,98,0.9186709645425242,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,99,0.91792710141334,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,100,0.916935283907761,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,101,0.91792710141334,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,102,0.9206545995536821,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,103,0.9213984626828664,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,104,0.9213984626828664,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,105,0.9231341433176296,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,106,0.9228861889412349,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,107,0.9248698239523928,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,108,0.9268534589635508,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,109,0.9288370939747087,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,110,0.9323084552442351,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,111,0.9333002727498141,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,112,0.9347879990081825,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,113,0.9350359533845772,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,114,0.9392511777832879,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,115,0.9390032234068931,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,116,0.9367716340193405,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,117,0.9360277708901562,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,118,0.93726754277213,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,119,0.93726754277213,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,120,0.9377634515249195,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,121,0.9367716340193405,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,122,0.9365236796429457,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,123,0.9357798165137615,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,124,0.9370195883957352,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,125,0.9355318621373667,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,126,0.93726754277213,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,127,0.9385073146541036,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,128,0.9387552690304984,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,129,0.9394991321596826,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,130,0.9394991321596826,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,131,0.9399950409124721,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,132,0.9390032234068931,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,133,0.9402429952888669,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,134,0.9402429952888669,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,135,0.9407389040416564,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,136,0.9412348127944459,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,137,0.9407389040416564,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,138,0.9432184478056038,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,139,0.9454500371931565,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,140,0.9456979915695513,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,141,0.9444582196875775,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,142,0.9444582196875775,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,143,0.9434664021819985,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,144,0.9434664021819985,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,145,0.9434664021819985,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,146,0.942970493429209,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,147,0.9427225390528143,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,148,0.9392511777832879,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,149,0.9394991321596826,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,150,0.9392511777832879,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,151,0.9424745846764195,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,152,0.94197867592363,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,153,0.942970493429209,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,154,0.9427225390528143,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,155,0.9417307215472354,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,156,0.94197867592363,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,157,0.9409868584180511,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,158,0.9402429952888669,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,159,0.9424745846764195,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,160,0.9427225390528143,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,161,0.94197867592363,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,162,0.9414827671708406,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,163,0.9404909496652616,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,164,0.9409868584180511,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,165,0.9392511777832879,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,166,0.9385073146541036,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,167,0.9399950409124721,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,168,0.9390032234068931,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,169,0.9414827671708406,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,170,0.9424745846764195,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,171,0.94197867592363,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,172,0.9432184478056038,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,173,0.9427225390528143,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,174,0.9432184478056038,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,175,0.9444582196875775,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,176,0.944954128440367,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,177,0.9459459459459459,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,178,0.9469377634515249,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,179,0.9454500371931565,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,180,0.9444582196875775,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,181,0.943962310934788,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,182,0.9454500371931565,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,183,0.943962310934788,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,184,0.9442102653111828,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,185,0.9454500371931565,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,186,0.9442102653111828,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,187,0.9437143565583933,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,188,0.9444582196875775,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,189,0.9437143565583933,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,190,0.9417307215472354,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,191,0.9417307215472354,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,192,0.9414827671708406,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,193,0.9424745846764195,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,194,0.9432184478056038,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,195,0.9437143565583933,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,196,0.943962310934788,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,197,0.9442102653111828,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,198,0.9442102653111828,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,199,0.944954128440367,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,200,0.9469377634515249,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,201,0.9476816265807092,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,202,0.9484254897098934,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,203,0.9481775353334987,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,204,0.9486734440862882,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,205,0.9489213984626829,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,206,0.9511529878502356,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,207,0.9511529878502356,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,208,0.9514009422266303,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,209,0.9511529878502356,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,210,0.9523927597322093,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,211,0.9521448053558146,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,212,0.9501611703446566,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,213,0.9528886684849988,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,214,0.9528886684849988,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,215,0.953632531614183,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,216,0.9558641210017357,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,217,0.9563600297545252,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,218,0.9590875278948674,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,219,0.9580957103892884,update
pol,google_us_margin,Uncertainty Sampling (US),2,2,220,0.9585916191420779,update
pol,google_us_margin,Uncertainty Sampling (US),3,3,20,0.7327051822464666,init
pol,google_us_margin,Uncertainty Sampling (US),3,3,21,0.7255145053310191,update
pol,google_us_margin,Uncertainty Sampling (US),3,3,22,0.7389040416563353,update
pol,google_us_margin,Uncertainty Sampling (US),3,3,23,0.7470865360773618,update
pol,google_us_margin,Uncertainty Sampling (US),3,3,24,0.7356806347632036,update
pol,google_us_margin,Uncertainty Sampling (US),3,3,25,0.7374163153979668,update
